,org_label,text,label
372,n,Tak me si asi vychutnavaji - 4mesice tam u nich rusim mobilni internet .. no az to skonci tak budu mit zivot o neco krasnejsi :-),0
373,0,proč myslíš?,2
374,0,u nás zvonil pošťák s balíčkem,2
375,p,Také přeji celému týmu Slevomatu příjemně a ve zdraví prožité Vánoce a šťastný nový rok. Už s těším na spoustu skvělých a nových slev :-),1
376,n,celkem hnusná...,0
377,0,řekl bych hroch :D,2
378,0,"Tak to je škoda,že odešel.Přeji mu hodně uspěchu.",2
379,p,už se těšim až se na ně pojedeme podívat,1
380,0,"je to soutěž o deku, tak jaký vzorce... :-)",2
381,0,už semi veze domů !!!,2
382,n,"to nejsou podvody ale chyba ve hře, stačilo držet šipku nahoru a lyžař pořád letěl, takže asi tak",0
383,n,Kureci hlavy ve strouhance s houskou - no chutovka :/,0
384,n,tam je vše přehnaně drahé :-( hlavně ty bundy to je megální,0
385,0,Někteří lidé dnešek nazývají Valentýn. Já dnešku říkám úterý.,2
386,0,"žádné, telefon není na hraní",2
387,n,jak u blbejch na dvorku no dobrá soutěž lidi sem nahnaly ale ceny jim zůstanou...dobře to vymyslely :(,0
388,0,Chyba při zveřejňování to mi piše ked pošlem na zeť Nelze poslat na uživatelovu zeď,2
389,0,Ale že to tak pěkně vychází. Ze soutěže asi nic nebude. Musím odpoledne pracovat,2
390,n,"Slevomate, odpoví ještě někdo na dotazy u akce http://www.slevomat.cz/cs/sleva/2804...???",0
391,0,Neni lepsi dovolena kdyz na tyden vypnu mobil..,2
392,0,spíše bych potřebovala něco aby to šlo jak na nokii 300 tak i na samsungu y,2
393,0,"pokud nebude paušál vyšší než 200,- Kč. Jsem radši, když si zaplatím co provolám a proesemeskuju.D.",2
394,0,"Mají systémový výpadek, vydrž",2
395,0,dneska mám naládu na pepsi kolu :/ :/,2
396,0,Pan kofínek :D,2
397,0,Dobrý den chtěla jsem se zeptat kolik stojí internet v mobilu na jeden den u Vás je to pro dceru 16 let děkuji Vám předem,2
398,0,"Dobrý den, kdy se prosím v ZOO spouští provoz lanovky?",2
399,0,A kolik stojí ten hrad?,2
400,n,Nejdebilnější kecy kytaráků!!,0
401,n,"FUP 2 GB za 333,-Kč :-)))))))))))))))))))) už dlouho mě tak nikdo nepobavil",0
402,0,už to maká..jde se pracovat,2
403,0,"Tato stránka je mi ukradená, nevím, proč jí tam mám.",2
404,0,...prokletí všech výčepních...:),2
405,n,škoda že stažením této aplikace mám 40% FUP v háji,0
406,0,Taky bych raději Podolí!!! :-)),2
407,n,to se někomu zase povedlo myslím že 80% lidi naletělo než si přečetli komentáře :),0
408,0,nemá někdo H a E ??? Prosím,2
409,p,vše nej a ještě více dobré čokolády :-),1
410,p,"Jasná věc. O2 výhody jsou super. Byl jsem ve Sportisimu, C&A, Mc'Donald's a lékarně pro vitáminy na zimu :-) Jen tak dál pokračujte.",1
411,p,to je nejlepsi proste:D,1
412,0,Jo jo. Zažila jsem rybičky na vlastní kúži v moři.,2
413,0,Kdo si mě chce přidat do přátel a vyměnit fotku do soutěže crispello? Tak si také můžete přidat Tomík Ryšánkůj A Věruška Hynštová :),2
414,n,"Jindro buď v klidu,protože i my tady jsme bez signálu!!! :-(",0
415,0,též by mě zajímalo :-)),2
416,p,překrásný flakon,1
417,0,no ja jsem pro ten Rum :D,2
418,p,NÁDHERA!!!!! Už se zas těším do ZOO....,1
419,n,Radši předělejte směšný FUP u všech tarifů.,0
420,0,Dobrý den chtěl bych vědět jakou máte otevírací dobu tento týden na prodejně v Břeclavi Děkuji,2
421,p,"každá má vzor na krunýřku jiný, to je paráda :)",1
422,p,"Evi, děkuju!! Očividně máte dobrý vkus na vůně ;))) A Diesly tam mám dokonce dva :)))",1
423,n,Fresh je pěkný hnus.. lepší byl ten normální..,0
424,p,HURÁÁÁÁÁÁ :oD a gratuluju k přírůstkům :o),1
425,0,"taky jsem se na to ptal v pobočce, netuší...takže doporučuji akci u O2 od listopad! :)",2
426,p,Sdílím je jedinečné :),1
427,0,Dají se sehnat pěnokníry někde v okolí Uherského Hradiště?,2
428,0,uf snad jsem to stihla,2
429,0,"jeste,kdyby tak zavazeli na Novy Zeland",2
430,0,:D Asi je to invalidní kravička.,2
431,0,"Já se ho na to ale tehdy ptal a říkal, že jde, takže mi úmyslně asi lhal, a za to by myslím Vodafone CZ neměl trestat mě, ale jeho.",2
432,n,Asi nejslabší reklama z celé série! Že by Vojtovi docházely nápady ?,0
433,p,Toho chlapa dostanu k parfému ? Tak sem s ním :-))),1
434,0,tak když má Šárka za sponzora Milku tak kdo jiný by tam měl být.. tak že Šárka Záhrobská...,2
435,p,"Děkuji, já také doufám. Přeji krásný večer.",1
436,p,okouzlujici,1
437,0,hlavičkááá:D:D:D,2
438,n,"Ha ha ha, to je vtipné, teď jsme volali na operátora, a prý je vše v pořádku a funguje, ale ani ťuk...",0
439,0,Alenko tak na Velký náměstí kde kromě předražených restaurací je ... nechodím :),2
440,0,"a když ne, tak aspoň reaguji na emaily a podobně....",2
441,n,"taky mi nic neprislo, zadny voucher ... :-(",0
442,n,Mně osobně taky příjde přeslazená,0
443,0,"si dej do láhve s kofčou vanilkový lusk,nejlépe ""burbón"" a čekej..třeba to klapne :P",2
444,0,"Takže už půjde ukládat faktury i s daty? Nebo mi adobe bude pořád hlásit, že bude uložený prázdný formulář?",2
445,n,"Jo, skončí smlouva a taky odcházím od T-mobilu. Už se nemůžu dočkat.",0
446,p,gratulace a moc držíme palce,1
447,0,tak o brčka si máte říct :),2
448,0,"tak jsem dnes zabalila a poslala poštou nějakou tou jejich službou do vlastních rukou,s tím,že Vám to dojde už zítra...bohužel...",2
449,n,moje nej jidlo je tady skoda ze swiss king je jenom v sezoní nebídce =(,0
450,0,"mě příde fialovej, nebo sem barvoslepá. Ale taky ho mám z dřívější soutěže",2
451,n,Byl bych rad kdyby mně nikdo odpověděl. Nebo je to takovy problém?,0
452,n,SUPR...no jak ho mohu odblokovat nemám momentalně možnost zavolat si z jineho telefonu..=o(,0
453,n,pořád hraju a pořád nic fňuk,0
454,0,lze nějak zrušit učast?,2
455,p,Jééé i jááá :o)),1
456,p,děkuji už bylo vysvětleno v emailu.-))) hezký den,1
457,0,"Žacléř je pokryt už od listopadu, tuším.",2
458,0,zdravím od kdy je smluvní pokuta s prodlevou 1150kč nebyla 1000?,2
459,n,"Tak vidím, že odezva žádná.. opravdu příjemná spolupráce.. :/",0
460,0,"doufám, že to bude české masíčko ať podpoříme české zemědělce a tudíž i ČR ;-)",2
461,n,Vodafon má hrozný přístup k zákazníkům. Taky mám negativní zkušenosti.,0
462,0,postavte mekáče v Prostějově prosííím :D,2
463,0,"no tak to byl pokus o vtip na ty mladý, jak vždycky řikají ""hustýýýýý"" :D",2
464,p,náááádherná vůně,1
465,0,Mám dotaz potřebuju změnit na samsung galaxy ace ton oznámení ?,2
466,n,baví mě to slovo čerstvé u všech jídel :D,0
467,p,a jak ji mamka decentne jednou nozkoz jisti :-) nadherne...,1
468,0,"Manžel se o to pokusil, ale zvolil blbou záminku, na Avon jsem se vyprdla :-)))",2
469,0,to jo ale vozi ve velkem mnozstvi a ne priveze mi to co chci atd...,2
470,p,krásné ráno i vám!!!,1
471,n,Tuší někdo jak vypnout internetový optimalizátor? Stránka speed.t-mobile.cz mi nejde načíst :-( a ty rozostřené obrázky mě pěkně štvou...,0
472,p,"René Mahdal: taaaak, jinak mám tam jeden s těch slevněných za 790,- a volám, píšu a surfuje doslova do alelůůůůůůůůůja ;-)",1
473,n,"Je 16 hodin a stále to nefunguje....zkuste ladit piana,třeba to bude rychlekší :D",0
474,p,"paradni akce, ta znacka tydne uz bezi docela dlouho, vystrida ji nejaka jina znacka?",1
475,p,"vzhledem k tomu, že se se zaměstnanci ostatních operátorů známe, tak díky bohu za O2 a telekomunikace",1
476,n,"Štěpáne, kdybys nebyl slepej, tak víš, že už i v OVě je...",0
477,0,Jsem pro ZTE Skate,2
478,0,Normálně se dává :),2
479,0,"Ná zítřek by to chtělo něco v Brně, nebude :P ?",2
480,n,O2 jste fakt zloději !,0
481,0,Poběží taky útvar pro ochranu ústavních činitelů? :-),2
482,p,Nejlepší je ta s tím mistrem světa v čekání :D,1
483,0,nemůžete veroniko,2
484,p,jo pěknej záběr,1
485,0,v interspáru to mají.....,2
486,p,To je borec a to tělo....luxus...:-),1
487,0,my to chcem v Ostravě a nebo v Brně ...,2
488,n,mě se to taky náko seká :(,0
489,p,"Womanity, ted je u me cislo jedna :)",1
490,p,"Děkuji moc, Prskavec:-)",1
491,n,já teda nevím ale souhlasím s Kristinou....vyhrály jsme valentýnskou večeři ale nakonec se te večeře asi ani nedočkáme..:-(,0
492,0,"Jaký má být konkrétně ten popisek k fotkám? Nějaký vtipný, nebo tak nějak? Děkuji",2
493,n,Doufám že až nahodíte web tak vám začne padat protože bude přetíženy :D.,0
494,0,a kurva tohle chtěk mobil hned :),2
495,0,a mně byste odpovědět nemohli???,2
496,0,Rozhledna Vysoká u Kutné Hory,2
497,n,To řikáte včas teda :-D,0
498,p,"Velice obdivuji takový čin, je vidět že jejich povolání je spíš láskou a posláním.",1
499,0,"Sice jste mě moc nepotěšil, ale i přesto děkuji za odpověď. Přeji pěkný den, Jirka",2
500,0,"Krásný večer.Pin bohužel ne,ale puk zjistíte na infolince,je jen potřeba autorizace k číslu",2
501,p,skvělý parfém za super cenu :-),1
502,0,"Zkusím experty, jestl mi dokazi zprovoznit na chytrem telefonu prosté volání bez výpadků v okolí Svratouch.",2
503,p,jo a lidičky ty ceny jsou opravdu bezkonkurenční. kvalita super,1
504,0,Ta pajdulákybzch chtěl,2
505,p,mě se to líbí,1
506,p,nesmrtelná klasika každý vánoce ))),1
507,p,"a jak mu lezou ty bublinky od nozdřiček, to je super, zábava pondělního večera, ráno vstávat do fachu a mě se nechce spát .... :D",1
508,0,"Nevím zda píšu na správně, chtěla jsem psát pobočce v Poděbradech. Děkuji",2
509,0,ty budou mít radost,2
510,0,Potřebuji L prosím..,2
511,p,bezva to nema chybu.........hop na jedno:)),1
512,0,Za 20 bych si to možná i koupil ...,2
513,p,chutnaly celé rodině - jeden balíček nestačil :-),1
514,n,Teda Dano?asi si nevidíš do pusy co?Jestlipak jsi Ty poslala chloubu svých parfémů????,0
515,0,"Dominiku,...dojeď si z Teplic do Drážďan, seš tam za půl hoďky a koupíš ho o dost levněji....",2
516,0,Sice mám jiného operátora...ale nasměju se...a víte kdo takové reklamy platí.....?,2
517,0,Dobry den mili Vodafone tak kdy se dočkame toho slybeneho vanocniho prekvapeni jak jste psaly?,2
518,0,Už jsem se ptal ale již je skladem HTC one X ? díky moc...,2
519,0,"Ahoj, nezbyly někomu 3 body? Nechci je pro děti do školky, chci je pro sebe :-) Díííík - 1534006066",2
520,0,Já měl zato kolik tam bylo či zda máte nějaké fotky a tak? :-) Jinak skvěla byla až nato počasí.,2
521,n,big mac je hlavně pěkně hnusnej,0
522,p,@Kočí...alespoň něčím jste v dnešní době fascinován... Považuji to za velký úspěch:) a rád jsem vás pobavil :)),1
523,0,"Čtyři roky zpátky jsem vezla ""Kofoláče"" bráškovi do NYC...od té doby mu jinak neříkám:)))",2
524,0,"ahojky, advent je skvělý ale nechystáte nějaké podobné posílání přáníček jako bylo ke dni matek?",2
525,p,mě chutnalo ;),1
526,n,"Slečno/Paní Sladká: Vy jste typický příklad občana České republiky, vždy remcat za každou cenu.",0
527,p,Děkujeme :),1
528,0,"známe, známe :-)",2
529,n,"jsou a jak, asi ukecám celou rodinu aby jsme od nich odešli, stejně nejsou spokojeni ani ony",0
530,0,vzbudit zadara nejde protože nemám kredit a tam je napsáno že volání je zadara :) hmm tak že nic no....,2
531,0,samozřejmě Plzeň :-),2
532,0,život bez čokolády je jako kravička bez mléčka,2
533,0,"nevím proč, ale napadlo mne hned kryšpínek - kryšínek",2
534,n,"Nedávno nedokázal jejich expert najít v menu androidu přístupové body internetu, musel jsem mu je najít sám.",0
535,0,A můžete mi nabídnout tarif Platinum O2 čistě pro potřeby fyzické osoby?,2
536,p,Děkuji za odpoveď. Já mám Tarif na míru a u nich služba Po Svém šla ještě zkombinovat:-),1
537,p,chci si pořídit :-),1
538,n,"jak tak čtu datumy konverzace, tak bych si tady slečnu(paní) O2 Guru s radostí poslal pro smrt :DDD",0
539,0,To jsem kupoval v Německu už dávno před lety...ještě že je to novinka kterou neznám :-),2
540,0,"hmmmm myslím že každy druhý ne,,,originální naušnice stoji , např, které jsou vyfoceny kolem 1000 kč....takovy je muj nazor",2
541,0,chtělo by to nějakou fajn nabídku... internet jsem už od O2 zrušila.. ted přemýšlím nad telefonem...,2
542,0,Jak jse jmenuje.,2
543,p,Zapoměla jsem uvést mé oblíbence tygry. :-),1
544,p,"Mimochodem,jedna ze dvou nej vůní manželky ;-)",1
545,0,čokoládové žuvačky:-),2
546,p,"parada, konecne si je zase jeden z velkych hracu vedom nastupujici budoucnosti. Diky",1
547,0,Už mi poslali mail....prý to přijde někdy během následujích dvou týdnů...,2
548,p,Mají tu dobré ceny a ráda tu občas nakoupím:),1
549,n,"Tak z tech novych stranek jsem fakt hotovej... rozezente tu partu programatoru, co tam mate...",0
550,0,sedím u toho a hraju...ale obávám se že ani to stačit nebude,2
551,p,"Tak to je moc krásná fotka, zajímalo by mě, jestli majitelka parfémků je balerína.",1
552,p,vypadá dobře... :),1
553,0,Praha - nové město,2
554,p,Děkuji. Právě jsem Vám odeslala e-mail s adresou. :o),1
555,0,Dobrý den! Chci se zeptat zda neplánujete dát do prodeje nějaký levnější tab s Androidem?,2
556,0,V tom případě to mám taky špatně,2
557,0,prasokofoláček,2
558,n,Sem nakoupil a nic jsem nedostal :(,0
559,0,Kofťo alebo Krofty :),2
560,n,zrychlený to extra není teda jestli myslíte net:),0
561,n,"Proč VODAFONE nenapíše popravdě jaké výpadky hlásí? Volání,inter.bankovnictví atd..",0
562,0,Prosím vyplňte mi dotazník o McDonald´s. :-) čistě ke studijním účelům. :-) http://www.vyplnto.cz/databaze-dotazniku/10098/,2
563,0,"Dobrý den, pošlu vám je, pokud ještě máte zájem. :)",2
564,0,chybí mi jeden bodík na tabulku..nenajde se někdo kdo by poslal?? 1221968562,2
565,n,Ani náhodou,0
566,0,Taky mi tam dnes slo ditko i s celou tridou odevzdat nasbirane mobily :-),2
567,0,Identifikační číslo: 1421822675 ... bojím se než stihnu poslat další kody tak už nic nebude :(,2
568,n,nikde nic nevznam se v tom.. nikde formulař nikde svchovany samsung:D,0
569,0,"Prej dáváte do vašeho jídla drogy, aby měli hosté větší hlad...? :-D",2
570,0,"a já se chtěla učit ... jdu ""studovat""O:-)",2
571,p,Škoad že se to nedá poslat poštou :D Hned bych si koupil 3 plata :) :D,1
572,p,navštěvuji :) děkuji za skvělou zprávu :),1
573,0,Také přeji dobréé ráno,2
574,0,"Pavle, ten Neomezený od O2 za 717 je za jakých podmínek? Je s úvazkem?",2
575,0,mohu se zeptat v jakém intervalu uvidíme další ?,2
576,0,"O.k. díky, nějak to zkusíme.",2
577,0,Jo jeste to na koupani je a behem jedineho odpoledne se kamoska super spalila.fakt doporucuji i ted v rijnu.,2
578,n,"Nikdy neříkejte ""nikdy nebudeme mít kofolu!"" To je blbost. Tomu kdo tu ceduli vymyslel asi hrabe.",0
579,p,Tak tohle nemá chybu!!!,1
580,0,Jestli vám ještě nějaké bodíky zbyly prosím o zaslání... ID: 1677222513 potřebuji je na pouzdro.. děkuji,2
581,n,Pořád málo masa...,0
582,n,"Tak je jasné,že nějakým psaním dokola se nic nezmění :-)",0
583,0,mají je v kauflandu nebo v Lidlu,2
584,0,Od té doby co jsi odešel už neprovozuju :D :D :D,2
585,n,"pochybuju, že to někdo vyhrál, páč já to hraju od rána jak tydýt a pořád nic, takže je to akorát klikačka na zabití nudy",0
586,0,"Zvláštní, že mě to funguje normálně",2
587,p,tak ta je výborná :),1
588,0,I mne to velice zajímá.,2
589,0,Marcela Koplová: Queen to být nemůže.=),2
590,n,"Prosím napište, kdy doopravdy bude fungovat vaše samoobsluha.",0
591,0,neni co řešit...,2
592,n,naprosto souhlasím a myslím si že dost přestřelili s touto reklamou,0
593,0,blbost to není přijde to opravdu na jméno profilu který to hraje a adresa z formuláře co k tomu dodat:-),2
594,0,"S kofolou a rumem, budu dnes otevírat víkend :)",2
595,0,Luci jak ti voní ? Je podobná jak klasická euphorie?,2
596,n,"kdy u nás bude stát volání jako v ostatních civilizovaných zemích (Německo,Rakousko,GB ?2016 ,2020 ?",0
597,0,tak snad jsem mezi tou první várkou :-),2
598,p,je to heské,1
599,p,také jsme prospěli s vyznamenáním;-))))),1
600,p,taky přeji vám všem v Xparfémy krásnou dobrou noc :),1
601,0,novou flašku ? xD,2
602,0,Kdo chce at si mě přidá,2
603,p,já se určitě přidám :),1
604,n,"Tak nic no.. :-/ Na 3 jdu k doktorce, tak to si tu Milku můžu jedině tak koupit.. Tak snad přííště..",0
605,0,A když stim přijdu na prodejnu tak je možný aby si ten telefon nechali a dali mi nové když vše dodám co v balení bylo?,2
606,n,Jaktože se ještě nedá nikde koupit vanilková kofola?,0
607,0,"Gratuluji vitězi.Sláva vítězům,čest poraženým.....",2
608,n,Bylinkovou jsem neměl. Reklama mě nepřesvědčila.... nebo spíš přesvědčila ji ani nezkoušet,0
609,0,"12345,tuším...možná jen 1234",2
610,p,"Ach jo,ty nohy mu zatím nějak neslouží,jinak je supr!",1
611,0,"Ahoj, bude v dohledné době uspořádána nějaká soutěž za milka body z obalu? :)",2
612,p,přeji krásný zbytek večera a dobrou noc :),1
613,0,já ty kulatý,2
614,0,"Aleš Tichý - já napsala to samé, ale asi teda špatně",2
615,0,to bych musel mit hubu jako kacer abych si toho mohl poradne kousnout :D,2
616,0,to by bylo fajn mít ke každému parfému tuhle maličkost do kabelky,2
617,0,dobrý den mohla bych se zeptat kdy tato soutěž bude ve Vysokém Mýtě?:),2
